       lon       lat          ve          vn          vu          se          sn          su         ren         reu         rnu     start    finish      name
 -122.0000   30.0000 -1.3587e+00 -1.2520e+00  2.5931e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0001
 -122.0000   30.2647 -1.4755e+00 -1.2810e+00  2.8237e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0002
 -122.0000   30.5294 -1.6018e+00 -1.3048e+00  3.0737e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0003
 -122.0000   30.7941 -1.7375e+00 -1.3220e+00  3.3436e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0004
 -122.0000   31.0588 -1.8825e+00 -1.3307e+00  3.6330e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0005
 -122.0000   31.3235 -2.0363e+00 -1.3290e+00  3.9412e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0006
 -122.0000   31.5882 -2.1979e+00 -1.3147e+00  4.2664e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0007
 -122.0000   31.8529 -2.3658e+00 -1.2856e+00  4.6058e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0008
 -122.0000   32.1176 -2.5377e+00 -1.2395e+00  4.9552e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0009
 -122.0000   32.3824 -2.7109e+00 -1.1744e+00  5.3092e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0010
 -122.0000   32.6471 -2.8818e+00 -1.0885e+00  5.6608e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0011
 -122.0000   32.9118 -3.0463e+00 -9.8079e-01  6.0015e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0012
 -122.0000   33.1765 -3.1996e+00 -8.5081e-01  6.3217e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0013
 -122.0000   33.4412 -3.3366e+00 -6.9922e-01  6.6109e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0014
 -122.0000   33.7059 -3.4522e+00 -5.2782e-01  6.8587e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0015
 -122.0000   33.9706 -3.5416e+00 -3.3959e-01  7.0550e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0016
 -122.0000   34.2353 -3.6007e+00 -1.3871e-01  7.1912e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0017
 -122.0000   34.5000 -3.6267e+00  6.9676e-02  7.2610e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0018
 -122.0000   34.7647 -3.6179e+00  2.7978e-01  7.2611e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0019
 -122.0000   35.0294 -3.5745e+00  4.8556e-01  7.1913e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0020
 -122.0000   35.2941 -3.4982e+00  6.8127e-01  7.0550e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0021
 -122.0000   35.5588 -3.3923e+00  8.6183e-01  6.8582e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0022
 -122.0000   35.8235 -3.2613e+00  1.0232e+00  6.6096e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0023
 -122.0000   36.0882 -3.1101e+00  1.1627e+00  6.3192e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0024
 -122.0000   36.3529 -2.9442e+00  1.2787e+00  5.9977e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0025
 -122.0000   36.6176 -2.7688e+00  1.3711e+00  5.6556e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0026
 -122.0000   36.8824 -2.5890e+00  1.4407e+00  5.3027e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0027
 -122.0000   37.1471 -2.4088e+00  1.4890e+00  4.9475e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0028
 -122.0000   37.4118 -2.2318e+00  1.5181e+00  4.5971e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0029
