       lon       lat          ve          vn          vu          se          sn          su         ren         reu         rnu     start    finish      name
 -175.0000  -60.0000 -5.4807e+01  5.8966e+01  3.9008e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0001
 -175.0000  -57.3529 -5.5870e+01  5.9047e+01  1.0895e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0002
 -175.0000  -54.7059 -5.6819e+01  5.8929e+01  3.6157e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0003
 -175.0000  -52.0588 -5.7578e+01  5.9046e+01  2.3000e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0004
 -175.0000  -49.4118 -5.8200e+01  5.9038e+01 -4.6477e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0005
 -175.0000  -46.7647 -5.8810e+01  5.8989e+01 -3.9372e-03  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0006
 -175.0000  -44.1176 -5.9258e+01  5.9077e+01 -2.5095e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0007
 -175.0000  -41.4706 -5.9619e+01  5.8940e+01 -9.6725e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0008
 -175.0000  -38.8235 -5.9796e+01  5.9009e+01  9.6628e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0009
 -175.0000  -36.1765 -5.9929e+01  5.8852e+01  3.2404e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0010
 -175.0000  -33.5294 -5.9705e+01  5.9035e+01 -3.0307e-03  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0011
