       lon       lat          ve          vn          vu          se          sn          su         ren         reu         rnu     start    finish      name
 -122.0000   30.0000  6.9289e+00 -4.9017e+00  9.2496e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0001
 -122.0000   30.2647  6.2892e+00 -4.8301e+00  2.9947e-03  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0002
 -122.0000   30.5294  5.7947e+00 -4.8467e+00  3.9536e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0003
 -122.0000   30.7941  5.2243e+00 -4.9334e+00 -5.8460e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0004
 -122.0000   31.0588  4.7998e+00 -4.7781e+00  1.4519e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0005
 -122.0000   31.3235  4.3066e+00 -4.8538e+00  4.9926e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0006
 -122.0000   31.5882  3.8010e+00 -4.8318e+00 -9.6104e-03  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0007
 -122.0000   31.8529  3.3387e+00 -4.8954e+00 -2.7295e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0008
 -122.0000   32.1176  2.7486e+00 -4.8222e+00 -1.2766e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0009
 -122.0000   32.3824  2.1859e+00 -4.8715e+00 -1.2559e-01  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0010
 -122.0000   32.6471  1.7340e+00 -4.9067e+00 -5.9741e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0011
