       lon       lat          ve          vn          vu          se          sn          su         ren         reu         rnu     start    finish      name
 -117.0932   34.1164 -1.2012e+00  3.0958e+00 -1.7970e-03  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0001
 -116.4294   34.5943 -1.4887e+00 -8.5702e-01 -5.4089e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0002
 -115.1585   37.3580  1.2387e+00 -1.8463e+00 -1.0251e-01  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0003
 -118.6948   34.8245 -1.1925e+00  9.0411e-01  1.2254e-01  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0004
 -119.3635   34.0150 -9.6774e-01 -4.9677e-01  2.6947e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0005
 -118.8303   34.1574 -1.2618e+00  2.2014e-01  4.5678e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0006
 -114.9318   36.3191  3.1434e-01 -1.9803e+00 -2.4444e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0007
 -117.5219   36.0500  4.9168e-02  2.4053e-02  1.8426e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0008
 -118.9104   35.2013 -7.6708e-01  1.1747e+00 -2.8537e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0009
 -117.1540   34.4683 -1.5384e+00 -2.5329e-01 -4.1287e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0010
 -116.6297   33.5401 -3.7656e-02  3.7801e+00  8.0649e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0011
 -117.8965   34.1260 -1.2966e+00  1.7992e+00  2.2784e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0012
 -118.9014   37.7834  1.7354e+00  1.0467e+00 -3.3633e-02  5.0000e-02  5.0000e-02  5.0000e-02  0.0000e+00  0.0000e+00  0.0000e+00       0.0       0.0      0013
